,Game Name,Place Ids,Min Price,Max Price,Median Price,Mean Price
2414,Fashion Show!,5245765823,29,599,149.0,220.0
2415,Sky Ball,15525006983,199,999,499.0,609.0
2416,[🔥 CATEGORIES 🔥] Animation RP,11093852045,5,69420,72.5,5103.071428571428
2417,UPDATE🚨 Lakeview City RP 🏡🚔,9546540372,99,399,249.0,240.66666666666666
2418,[REACTOR CORE] Mineral War Tycoon,182187002,99,1200,299.0,505.22222222222223
2419,Climb Wall For VIP Obby,13700191568,10,699,149.0,220.06666666666666
2420,Digging Simulator,11709029682,25,499,199.0,224.06666666666666
2421,Pet Store Tycoon,5254674128,25,1000,400.0,444.8
2422,School Bus Simulator,14279177234,199,1599,299.0,554.5555555555555
2423,Skydive Race Clicker,10758955211,5,650,275.0,307.5
2424,Ship Defense Simulator 2.0,11806960410,429,600,514.5,514.5
2425,🏠 BUILD HOUSES TO PROVE DAD WRONG,16462511715,13,399,199.0,232.23529411764707
2426,🚽Skibidi Fighting Simulator,15487222281,49,2099,299.0,510.9375
2427,☄️Don't Press The Button X,15220242937,25,45,25.0,26.818181818181817
2428,Dorset County,9192052824,240,400,300.0,315.0
2429,Roleplay Universe 🏡,13335777118,199,1189,424.0,539.0
2430,Plane crash physics,9585800888,499,499,499.0,499.0
2431,[Update]🌌Antarctic Energy Core Facility: AECF,14534223099,25,150,40.0,59.166666666666664
2432,World of Revolution,7079028145,125,100000,500.0,12169.444444444445
2433,Siren Head : The Forest,7881326119,17,349,69.0,110.4
2434,[UPDATE 1] Magics Battlegrounds,15234534261,299,299,299.0,299.0
2435,[🌈] Plushie + Roblox UGC!,14674574333,75,75,75.0,75.0
2436,BOBBY BEARHUG BARRY'S PRISON RUN! (OBBY),16730638617,100,499,149.0,208.69767441860466
2437,[1 DAY] Pet Pals 2! ✨,17220393012,279,499,389.0,384.0
2438,BETTY'S NURSERY ESCAPE (FIRST PERSON OBBY!),12857619746,150,1100,300.0,380.53846153846155
2439,MM2 kill NPC,15077596491,80,800,300.0,332.0
2440,Ro-63,14968620152,149,1199,349.0,526.7777777777778
2441,Gem Hunt Pet Simulator,17581808132,200,3000,299.5,532.75
2442,Digital Circus Battles,17349619090,50,1299,300.0,357.19354838709677
2443,Toe Wrestle Simulator,15477056945,19,999,39.0,207.71428571428572
2444,[UPDATE!] KeyWest 🏠 RP,13013653017,100,246,128.0,158.0
2445,(EARTH FIX)  Untitled MSM Animations,12502895628,50,350,150.0,160.0
2446,Cart Ride Simulator,11806348769,49,499,149.0,178.16666666666666
2447,Puppy Game  🐾,14140521313,199,999,799.0,699.0
2448,My Soccer Team! ⚽,11574927523,100,525,250.0,265.0
2449,تبرع لي تحديث العيد 🎈,17288700835,49,99,89.0,79.0
2450,The Maze Runner 🏃,182781154,79,999,199.0,385.6666666666667
2451,👊Punch Hole Simulator,14906682393,39,999,249.0,289.0
2452,[5000 stage!! ] Effortless Tower,13027675420,99,499,249.0,274.0
2453,Cart Ride Tycoon [TANK!],6939849554,50,5000,100.0,462.3333333333333
2454,Mega Salon Tycoon 💈,14043698616,49,699,250.0,271.90909090909093
2455,2 Player Baby Tycoon,4601423512,50,999,200.0,388.6666666666667
2456,Trains: Canyon,8917046590,30,150,60.0,74.0
2457,Mystery Flesh Pit National Park,14345349052,15,449,249.0,222.2
2458,Adonis Admin Sandbox,321602473,50,1000,300.0,375.0
2459,[👺NEW UGC] Train For UGC,16559676403,99,499,199.0,237.88888888888889
2460,📝 FUNDAMENTAL PAPER EDUCATION PRISON RUN!,17557992189,59,1190,249.0,290.4
2461,The Vast Realm,4691401390,100,200,125.0,141.66666666666666
2462,Rails Unlimited Classic,2582275527,25,100,50.0,55.0
2463,Jump Into Pomni,16216890519,79,2499,274.0,698.5833333333334
2464,[FREE LIMITEDS] CAPYBARA Race Simulator!,13664710157,49,299,149.0,152.57142857142858
2465,Don't Press The Button 7,6457802612,50,400,125.0,162.5
2466,DUNGEON RUN! [🔒],15882960168,75,799,269.0,303.5
2467,Port Tycoon 2 🌊,15684641210,10,2499,499.0,690.8
2468,TEAM EVIL MOM ESCAPE!👱🏻‍♀️ (TEAMWORK OBBY),15758663417,199,999,299.0,399.0
2469,The Lift,7182803956,100,600,300.0,300.0
2470,Survive the Night,990364410,50,1000,250.0,330.0
2471,[🎉EVENT🎉] Fortune Incremental,11914921236,99,399,199.0,229.0
2472,[UPD TITANs] Toilet Base Simulator,16797162665,99,999,179.0,297.375
2473,general ragdoll chaos,2951896419,40,50001,75.0,3981.0
2474,🏙️ The Town (Beta),2312559973,349,47100,1214.0,4887.0
2475,Tiny Tanks!,204990346,300,1200,650.0,656.25
2476,🏘️The Neighborhood RP,92898409,45,139,67.0,78.25
2477,Hello Kitty Or Koromi Obby [NEW!],16754337610,100,575,175.0,242.85714285714286
2478,The Weakest Battlegrounds,17198019215,50,399,100.0,189.4
2479,🍀 British Army,5302266534,99,9998,299.0,1125.8095238095239
2480,📝Don't Call At 3AM📱,1214937064,39,299,69.0,88.46938775510205
2481,Loretto Federal Penitentiary,17054754153,750,75000,37875.0,37875.0
2482,Anime Weapon Simulator[🐉+👹],11430505281,149,1999,499.0,665.6666666666666
2483,Find The LankyBox Characters!,13362736196,99,349,224.0,224.0
2484,Guess The Logo For VIP,16008451568,100,350,150.0,187.5
2485,ESCAPE EVIL DOLL HOUSE! (Obby),13114005995,25,799,250.0,297.0
2486,Climb 999 Stairs to Admin Obby,15695605183,100,350,150.0,187.5
2487,🍗 Fried Chicken Tycoon,16951367989,39,999,139.0,291.0
2488,Chicago: Back In Time V2 [CONSOLE SUPPORT],10079567449,50,6000,400.0,1464.2857142857142
2489,Case Clicker,680750021,39,1499,299.0,403.44444444444446
2490,💅 Jiafei's aesthetic flop town ft nicki minaj,6117789554,70,399,200.0,223.0
2491,Dragon Warrior Simulator,12662496803,99,999,399.0,410.1111111111111
2492,[MOON] Build a Tycoon!,17419137085,399,10000,1549.0,3374.25
2493,[SSJB] DBK:KAI,13827064079,125,900,450.0,504.1666666666667
2494,⛏️LUCKYBLOCKS💛[ SALE! 60% ] 🔥,17219520428,49,1749,449.0,670.5
2495,Block Craft Tycoon,14692278223,149,699,349.0,353.54545454545456
2496,Dog! 😨,8583038000,25,499,199.0,204.36363636363637
2497,Georgia State Roleplay I Cobb County,11060677571,70,800,130.0,222.7
2498,🌋 [90] Find The Cans,9543189030,149,149,149.0,149.0
2499,Anime Energy Simulator🔥,16622178021,99,1299,349.0,449.0
2500,My NPC Friend [Giant and Tiny Update],13256679052,35,998,98.0,377.0
2501,[UGC] 🍪 Diner Simulator 🍪,9704997034,99,349,99.0,149.0
2502,CLICK FOR UGC🖱,15467338598,79,1200,450.0,554.8333333333334
2503,[TATSUMAKI + KILL FX] Anime Ultimate Battlegrounds,9823213213,99,399,249.0,249.0
2504,Battle For Dream Island Again (BETA),14737542240,500,500,500.0,500.0
2505,(SOON!) a dusty trip [Lite],17322997962,79,379,219.0,224.3846153846154
2506,⚡ Power Battle Simulator!,17564007131,49,1199,149.0,349.0
2507,[🎉2024] Vibe Hangout ❤️,8588385392,30,299,87.5,106.2
2508,(2x 🏆) Tree Smash Simulator 🪓,16367675208,89,999,299.0,371.77777777777777
2509,Supreme Bathroom Battles [3 DAYS...],15335951836,50,1300,372.5,484.2857142857143
2510,😝Image Race,15477055192,49,798,149.0,200.2
2511,🚀 Higher Jump Every Second,17013536892,98,1249,298.0,421.1818181818182
2512,[UPD] Bullet Smash,15542168113,199,999,399.0,480.25
2513,[UPD1]Royal Seas,17545130379,200,1299,250.0,416.5
2514,🚪 ISHOWSPEED In Area 51 🔦,11545059028,8,899,84.5,151.5
2515,Burnout and Drift Racing,15951961556,300,1000,450.0,518.75
2516,[🌟SKILL TREE🌟] Undertale : Final Showdown,9062331853,200,450,400.0,330.0
2517,🍰Flavor Frenzy [Tower Defense],9342644342,120,800,200.0,283.75
2518,Cute Obby 🌸 .・,17209238593,99,99,99.0,99.0
2519,DOODE's Glitch Per Difficulty Chart Obby,13674556859,199,199,199.0,199.0
2520,Escape The Castle Fortress! Obby (NEW),195845601,100,300,250.0,226.66666666666666
2521,Indigo Park Roleplay!🦝[MORPHS🦝],17589528300,50,250,175.0,151.42857142857142
2522,The Streets,455366377,20,600,100.0,200.0
2523,💥 Super Hero Race Clicker,9796685905,99,999,250.0,333.04347826086956
2524,Escape School Obby! (NEW),7027306580,49,1500,299.0,354.09090909090907
2525,Bathroom Defense 2 [TRADING!],16604539122,200,200,200.0,200.0
2526,Freddy's Ultimate Roleplay,2788099687,200,350,300.0,283.3333333333333
2527,generic zombie apoclypse RP,12591551497,50,400,50.0,171.42857142857142
2528,🏈 Football Pro Simulator,9831850570,49,1299,349.0,458.0
2529,Play Cats: Hide and Seek,12734640559,500,500,500.0,500.0
2530,[NEW!] Jurassic World Tycoon 🦕,7458182612,25,300,150.0,150.0
2531,Build or Die,13384322856,300,600,400.0,425.0
2532,Radar Chasers [0.4.4-2] ALPHA,16897450052,15,129,29.0,57.666666666666664
2533,INFECTION 63,17525496045,299,599,399.0,427.57142857142856
2534,[ 🚨ADMIN ] Sussy Neko Girls Story 2,16758452519,43,115,79.0,79.0
2535,[❗WIPE + UPDATE❗] South Memphis Console Support,14891332979,50,250,112.0,131.0
2536,Rollercoaster Tycoon 🎢,12565504966,99,399,249.0,249.0
2537,🔪Survival The Spider-Man Spiderman The Killer,15401081349,49,179,164.0,147.33333333333334
2538,Smiling Critters Tycoon,15527385887,70,999,244.5,281.3125
2539,Sonic Movie Adventure,6579215924,215,300,257.5,257.5
2540,Street Strikers,5016324469,200,700,450.0,450.0
2541,Age of Heroes,4866692557,350,350,350.0,350.0
2542,That Special Marketplace Named Y...,17107546887,700,1000,850.0,850.0
2543,Modded Cube Combination,14722349276,15,799,99.0,157.11111111111111
2544,General Quarters,3357016679,100,650,375.0,375.0
2545,2 Player Horror Tycoon,4061947226,50,999,200.0,388.6666666666667
2546,Word Bridge,11169441681,50,300,150.0,142.85714285714286
2547,👨‍👩‍👦 FAMILY | Club Life! RP,2551170168,44,4400,197.0,581.0
2548,The Grinch 🤢 (STORY),11513220849,20,599,150.0,192.36363636363637
2549,⚔️ Boss Fighting Simulator,4246487209,99,799,299.0,349.0
2550,Pick a Slide [Backrooms],11309393788,95,195,120.0,136.66666666666666
2551,⛏️ Pickaxe Mining Simulator,10821317529,99,799,399.0,411.5
2552,The Extremely Difficult Obby,15883006431,99,650,199.0,294.0
2553,Dragon Ball Nexus UPD (Free Roam),13592259826,25,50,37.5,37.5
2554,🍭 DIGITAL CIRCUS CANDY LAND PRISON RUN! (Obby),17419109544,59,1099,119.0,208.0
2555,Trains: Express,13656773952,30,105,75.0,68.57142857142857
2556,Meme Maker Card Game 😹,15884960959,100,100,100.0,100.0
2557,Toilet Defense Simulator,16188970171,99,999,349.0,520.875
2558,Ouija,6891938014,49,199,125.0,124.33333333333333
2559,Bell Striker Simulator,16973060800,49,1699,274.0,356.5
2560,Ashura United,12259723587,10,2000,310.0,621.6666666666666
2561,Salon Makeover ✂️,15437136654,59,399,89.0,127.0
2562,Puppet,4862091584,125,300,275.0,233.33333333333334
2563,Birthday Party Tycoon 🎉[CARS!],13782326112,90,799,399.0,440.55555555555554
2564,Toilet Defense,15139160794,169,650,349.0,389.3333333333333
2565,Bridge War For Admin,15695599114,100,598,200.0,269.6
2566,💥SPTS Classic,2202352383,799,799,799.0,799.0
2567,Babysitter🧸(STORY),7517400353,50,650,224.5,287.25
2568,Car Mechanic Tycoon 2,16146418206,70,799,290.0,319.8
2569,Cruise [Story] 🛳,5042581461,50,600,250.0,300.0
2570,Sentinel // AI Uprising,6536739899,799,1699,1249.0,1249.0
2571,Don't Make The Button Angry👿,7370989846,199,1399,849.0,824.0
2572,VR Hands v3.1 🎙️,4832438542,150,150,150.0,150.0
2573,🏰RO-Wizard🏰,3082707367,120,500,350.0,334.0
2574,[LEVEL UP + MAPS] Clumsy Guys (Alpha Test),17665262588,49,999,399.0,404.0
2575,Teamwork in Tsunami,13696318393,300,400,350.0,350.0
2576,Monsters of Etheria,70523152,25,550,287.5,287.5
2577,[UPD!] Palmon Tower Defense! ✨,16099283739,99,1499,299.0,482.3333333333333
2578,⛰️ Impossible Ladder Climb Obby!,12084583343,99,777,349.0,421.8
2579,Punch a Anime,14034477945,199,999,350.0,453.15384615384613
2580,[New]🦷Escape Dentist Obby Parkour!,11104479478,10,500,200.0,238.75
2581,Blades World ⚔️,6220960770,99,1299,399.0,561.5
2582,[REPUTATION!] Hoop Journey,14364252698,75,400,250.0,241.66666666666666
2583,Aetherfall Battlegrounds,13885755299,10,10000,250.0,1931.6666666666667
2584,Super Hero Obby 🦸,15168291984,99,499,237.0,261.75
2585,🥞Work at a Pancake Place!,13632476369,39,5199,97.0,730.8421052631579
2586,(🍃FARM) SOUTHSIDE: CHICAGO,14915636503,99,2799,999.5,1165.7222222222222
2587,Hair Cutting Simulator,13935134166,49,699,274.0,324.0
2588,Kill Monsters to Save Princess,8568266872,99,449,199.0,224.0
2589,Toy Trains 🚂,4606917008,299,1499,599.0,717.2
2590,Up 🏠🎈(Story),10248868440,69,149,94.0,95.0
2591,Peppa Tycoon 🐷,9571749959,149,1499,249.0,414.0
2592,Plates of Fate: Remastered,4783966408,100,300,200.0,200.0
2593,Undertale: Last Reset [ANGELIC DOGE!],8377686524,25,300,120.0,158.57142857142858
2594,Military VS Zombies 2,5902806647,249,657,339.0,415.0
2595,[NEW] R6 CREATIVE OUTFITS,17263656130,25,25,25.0,25.0
2596,[👔OUTFITS] Chillz's Murder Mystery 2,16042512849,50,349,99.0,114.5
2597,[🎉2024] Vibe Hugs,5368012560,30,299,75.0,105.92307692307692
2598,(PvP) Stranger Things: Tragedies,9906677369,849,1199,1049.0,1036.5
2599,SPIDER-MAN BARRY'S PRISON RUN (Obby),17035564585,99,99,99.0,99.0
2600,Rainbow Friends Morphs,13455934527,200,800,400.0,437.5
2601,TEAM EVIL QUEEN ESCAPE (TEAMWORK OBBY),16531667568,35,299,164.0,176.57142857142858
2602,Max's Glitch Per Difficulty Chart Obby,9647190122,149,999,249.0,411.5
2603,YOU CAN'T BEAT THIS OBBY 😡,17252285865,149,649,249.0,324.0
2604,Spin For Free RBX! 🤑,15910329784,39,199,89.0,94.0
2605,(UPDATE) Hungry Tubbies,11694783296,89,749,324.5,373.125
2606,[Level Rewards!] Absolute Driving 2 [BETA],17038816108,50,500,324.5,299.75
2607,🍔Fat Simulator,17429786701,175,25591,300.0,6591.5
2608,🎪 Pomni Digital Circus Obby 🎪,10721856724,200,700,500.0,466.6666666666667
2609,[FIXs]Anime Quest[Stress Test],15704236135,80,350,139.0,177.0
2610,[UPDATE!] 1% Reach The End Obby,14295161723,49,399,99.0,149.0
2611,[ALPHA] UT: Multiverse Tycoon Remastered,11731714460,30,200,115.0,115.0
2612,Guess The Correct Logo?!,14864972286,59,291,199.0,183.0
2613,Spiderman Simulator,8363097001,28,598,98.0,118.52631578947368
2614,Reign Fall [Early Development],11765763028,100,4000,900.0,1475.0
2615,[CODES + 📈 x2] Anime Catcher,15092230749,49,999,299.0,349.55555555555554
2616,+1 Sword Every Second 🗡️,13511928729,69,599,139.0,189.9
2617,The Hawkins Mysteries,16211302248,1500,1850,1700.0,1687.5
2618,Hungry Pig,16660218237,28,750,270.0,275.0
2619,Pet Heroes,5151156182,50,699,299.0,299.0769230769231
2620,Vehicle Weight Lifting,5182200788,49,799,199.0,271.72727272727275
2621,Obby Maker🔨,4780180413,50,3500,249.5,574.875
2622,Mining Clicker Simulator,8884334497,69,1799,399.0,628.047619047619
2623,[SMOOTH SLIDE | +7] 🕺Emote Blox,9126813697,25,300,137.5,150.0
2624,Musket Testing [LOADOUTS],6699652755,47,4300,127.0,474.6
2625,[RACING!] Boat Empire Tycoon,14079247169,35,699,274.5,306.25
2626,[New Mode!] Base Tower Defense,6198192195,85,85,85.0,85.0
2627,[NEW TRACK!] KF1 Karting BETA,8496163103,19,349,209.0,192.33333333333334
2628,Apartment Tycoon 💸,9284097280,50,500,250.0,281.25
2629,PLS DONATE BUT INFINITE ROBUX 💸,13280118986,349,699,524.0,524.0
2630,Kohl's Admin Infinite Testing,2569622788,8,800,250.0,304.4
2631,PLS DONATE 💰,9078312469,59,129,94.0,94.0
2632,[OPTIMIZATIONS] Clover Rebirth,9054723407,149,1099,299.0,458.09090909090907
2633,YouTube 🌟 (STORY),9374724056,50,599,150.0,235.14285714285714
2634,Hakari's RNG🍀 [ALPHA],17288450386,100,490,249.0,272.0
2635,😤Don't Make The Rock Angry,12979480582,25,45,25.0,26.818181818181817
2636,Mystic Falls,4754736350,300,2000,450.0,709.0909090909091
2637,Dips Simulator,16062624769,100,1200,250.0,322.36842105263156
2638,Find The Animals (102),7900732986,399,399,399.0,399.0
2639,🤖Robot War🤖[Three new drop mechs],10943758151,199,199,199.0,199.0
2640,Jump Rope Simulator,16319099257,100,1499,350.0,438.5806451612903
2641,Apocalypse Tycoon🧟‍♂️,12402669933,49,999,250.0,303.8181818181818
2642,making memes in your basement at 3 AM tycoon,11346342371,49,999,349.0,382.3333333333333
2643,Baton Rouge BETA [UPDATE IS HERE PROPS AND CARS!!],13874122044,50,1500,500.0,544.0909090909091
2644,🍕 Eat & Donate 💸,16643890367,69,299,99.0,155.66666666666666
2645,🎂NEED MORE FRIENDS🎂,16445368294,80,150,149.0,126.33333333333333
2646,Tower Per Difficulty Chart Obby,8210684205,499,499,499.0,499.0
2647,Face To Face [2 Player Obby],16161803546,299,699,399.0,465.6666666666667
2648,🚀 Jump Higher Per Second,11513339030,78,898,298.0,401.0
2649,Insanely Easy Obby,13929336370,49,599,249.0,275.3636363636364
2650,Escape Baldi's Adventure Obby!,15376349920,85715,85715,85715.0,85715.0
2651,🗑️Collect Garbage For Fun,14134284741,29,149,99.0,92.33333333333333
2652,Southline District RO-Scale,9848315203,50,200,117.5,132.5
2653,Human Giraffe,2711482466,10,100,20.0,38.57142857142857
2654,Weak Legacy [WIND🌪️],10358162137,100,150,125.0,125.0
2655,[UPDATE] Let's Party Ramadad +Gear Testing,16210623008,5,500,30.0,121.0
2656,[🔥2X WEEKEND] Steal Time Online,15717130928,99,99,99.0,99.0
2657,SoulShatters Test Place,3198259055,50,1000,500.0,479.1666666666667
2658,[🔥 NEW] Strong Blade Simulator,11760186967,149,299,224.0,224.0
2659,Liberty City [🥶 COOKING UPDATE💙],17553589551,250,13000,650.0,2400.0
2660,[NEW!] 🍭Escape Candyland Obby!,4516279909,449,888,777.0,704.6666666666666
2661,Smart NPC Battle Simulator (HEALTHBARS UPDATE),9191040234,15,150,40.0,52.857142857142854
2662,[RAV GAMEPASS] Malgamation's Island,5598120194,450,1350,625.0,758.3333333333334
2663,Giga Muscle Simulator,16971287706,15,7499,199.0,589.25
2664,[NEW] Ryan's World 🔥🤩🔥 Ryan Toy Review,5112426845,90,120,100.0,102.5
2665,[INTERVENTION] Weaponry [BETA],3297964905,50,488,269.0,269.0
2666,⛏️BloxCraft💎 [MineCraft!],15906119153,99,1499,499.0,672.0769230769231
2667,[🏘️ MANSIONS 💸] PunchMade Simulator,12888158326,25,499,100.0,142.52941176470588
2668,Farm Life Tycoon 🥕,5320510816,129,699,299.5,356.75
2669,(V1.8.7) Baldi's SUPER RP REMAKE!,5370784121,100,500,350.0,316.6666666666667
2670,Find The Floppa Morphs (834),9579974235,49,699,260.0,248.46666666666667
2671,Industrialist [Logic],9192423027,200,450,275.0,308.3333333333333
2672,Build to survive the Bombs!,5149673492,99,1299,399.0,508.09090909090907
2673,Arcade Empire,6094061470,75,999,399.0,467.0
2674,Jenna 🚨 (STORY),8570148048,50,599,250.0,278.0
2675,🌳 Grow A Tree! Tycoon,12577515874,9,799,279.0,296.14285714285717
2676,Cajeme Sonora Mexico RP 🔥,17504581462,399,1500,1299.0,1066.0
2677,Guess the Word,9100082071,80,400,160.0,170.0
2678,Killstreak MODDED [FIXED],12751132013,50,1000,500.0,424.4
2679,Car Suspension Test [RACES],9732997237,45,1100,75.0,265.0
2680,TEAM BORRY PRISON BREAKOUT!👮 [TEAMWORK OBBY],15626931358,99,799,210.0,239.9
2681,S.W.A.T Simulator 🚨,2906554815,115,350,175.0,196.85714285714286
2682,🔪 Survive The Smiling Critters,16635124256,50,799,199.0,221.2
2683,[500+ Outfits🎯] #Noted Outfit Mall,17281364263,500,500,500.0,500.0
2684,[😋NEW] Teamwork Morphs 2-3 (Obby),14390945167,99,1599,399.0,546.7368421052631
2685,Shoot Beam Simulator,15300789066,99,850,285.0,346.88
2686,5 noches con alfredo,13538654698,19,129,59.0,66.5
2687,🔥My Internet Cafe!🖥️,13797742303,40,299,50.0,129.66666666666666
2688,Wizard Mansion Legacy Tycoon 🧙‍♂️,17206490053,79,749,299.0,314.8333333333333
2689,The Sleepover Experience 🛌,15762680633,50,399,94.0,144.07142857142858
2690,$olitary,7763891602,80,300,150.0,162.0
2691,Marvel and DC Super Heroes,6132958612,64,64,64.0,64.0
2692,💸Trillionaire Empire Tycoon💸,17695597779,69,1900,199.0,373.45454545454544
2693,Antelligence: Ant Colony Game,5670561940,349,399,374.0,374.0
2694,Anime Warriors Simulator 2,8425128940,49,1699,349.0,419.0
